"Gene_A","Gene_B","interaction","name","Name_A","Name_B","SCORE","selected","shared interaction","shared name","source","support","target","TYPE"
"65080","6780","Direct","","MRPL44","STAU1","243","false","Direct","","65080","{""StringDB"": ""physical"", ""StringEvidence"": ""textmining:0.283,experiments:0.212"", ""String_Score_Physical"": 243, ""String_Score_Combined"": 458}","6780","Direct"
"2181","7415","Direct","","ACSL3","VCP","294","false","Direct","","2181","{""InWeb_IM"": ""inference"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35562734"", ""BioGrid_Type"": ""Affinity Capture-MS""}","7415","Direct"
"65080","65993","Direct","","MRPL44","MRPS34","825","false","Direct","","65080","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.818,textmining:0.531,coexpression:0.154"", ""String_Score_Physical"": 825, ""String_Score_Combined"": 930}","65993","Direct"
"2181","7280","Direct","","ACSL3","TUBB2A","294","false","Direct","","2181","{""InWeb_IM"": ""inference""}","7280","Direct"
"65008","9801","Direct","","MRPL1","MRPL19","993","false","Direct","","65008","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.970,database:0.791,coexpression:0.755,textmining:0.484,neighborhood:0.172"", ""InWeb_IM"": ""experimental"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""26496610"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""String_Score_Physical"": 993, ""String_Score_Combined"": 999}","9801","Direct"
"2181","6780","Direct","","ACSL3","STAU1","270","false","Direct","","2181","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.239"", ""InWeb_IM"": ""experimental"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""23125841"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""String_Score_Physical"": 270, ""String_Score_Combined"": 270}","6780","Direct"
"65008","84545","Direct","","MRPL1","MRPL43","938","false","Direct","","65008","{""StringDB"": ""physical"", ""StringEvidence"": ""database:0.791,experiments:0.692,textmining:0.455,coexpression:0.103"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""26496610"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""String_Score_Physical"": 938, ""String_Score_Combined"": 969}","84545","Direct"
"2181","6185","Direct","","ACSL3","RPN2","208","false","Direct","","2181","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""36168628,34079125"", ""BioGrid_Type"": ""Proximity Label-MS,Affinity Capture-MS"", ""BioGrid_Score"": ""38.78""}","6185","Direct"
"65008","65080","Direct","","MRPL1","MRPL44","928","false","Direct","","65008","{""StringDB"": ""physical"", ""StringEvidence"": ""database:0.791,experiments:0.644,textmining:0.253,coexpression:0.204"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""26496610"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""String_Score_Physical"": 928, ""String_Score_Combined"": 957}","65080","Direct"
"2181","5831","Direct","","ACSL3","PYCR1","294","false","Direct","","2181","{""InWeb_IM"": ""inference""}","5831","Direct"
"64978","9801","Direct","","MRPL38","MRPL19","994","false","Direct","","64978","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.974,database:0.791,coexpression:0.325"", ""InWeb_IM"": ""inference"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""24981860,22939629"", ""BioGrid_Type"": ""Affinity Capture-MS,Co-fractionation"", ""BioGrid_Score"": ""0.867,26.71202442"", ""String_Score_Physical"": 994, ""String_Score_Combined"": 996}","9801","Direct"
"2181","5704","Direct","","ACSL3","PSMC4","294","false","Direct","","2181","{""InWeb_IM"": ""inference""}","5704","Direct"
"64978","8880","Direct","","MRPL38","FUBP1","271","false","Direct","","64978","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.240,coexpression:0.006"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""22939629"", ""BioGrid_Type"": ""Co-fractionation"", ""BioGrid_Score"": ""0.919"", ""String_Score_Physical"": 271, ""String_Score_Combined"": 275}","8880","Direct"
"2181","57003","Direct","","ACSL3","CCDC47","208","false","Direct","","2181","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35271311"", ""BioGrid_Type"": ""Affinity Capture-MS""}","57003","Direct"
"64978","8878","Direct","","MRPL38","SQSTM1","271","false","Direct","","64978","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.240"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""33545068,20562859"", ""BioGrid_Type"": ""Proximity Label-MS,Affinity Capture-MS"", ""String_Score_Physical"": 271, ""String_Score_Combined"": 271}","8878","Direct"
"2181","56474","Direct","","ACSL3","CTPS2","294","false","Direct","","2181","{""InWeb_IM"": ""inference""}","56474","Direct"
"64978","84545","Direct","","MRPL38","MRPL43","986","false","Direct","","64978","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.933,database:0.791,textmining:0.296,coexpression:0.236"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""24981860"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""BioGrid_Score"": ""11.47265133"", ""String_Score_Physical"": 986, ""String_Score_Combined"": 992}","84545","Direct"
"2181","5537","Direct","","ACSL3","PPP6C","294","false","Direct","","2181","{""InWeb_IM"": ""inference""}","5537","Direct"
"64978","7532","Direct","","MRPL38","YWHAG","343","false","Direct","","64978","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.316,textmining:0.023,coexpression:0.022"", ""String_Score_Physical"": 343, ""String_Score_Combined"": 373}","7532","Direct"
"2181","51520","Direct","","ACSL3","LARS1","294","false","Direct","","2181","{""InWeb_IM"": ""inference""}","51520","Direct"
"64978","7531","Direct","","MRPL38","YWHAE","343","false","Direct","","64978","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.316,textmining:0.023,coexpression:0.022"", ""String_Score_Physical"": 343, ""String_Score_Combined"": 373}","7531","Direct"
"2181","506","Direct","","ACSL3","ATP5F1B","294","false","Direct","","2181","{""InWeb_IM"": ""inference""}","506","Direct"
"64978","7529","Direct","","MRPL38","YWHAB","343","false","Direct","","64978","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.316,textmining:0.023,coexpression:0.023"", ""String_Score_Physical"": 343, ""String_Score_Combined"": 373}","7529","Direct"
"2181","5034","Direct","","ACSL3","P4HB","294","false","Direct","","2181","{""InWeb_IM"": ""inference""}","5034","Direct"
"64978","7296","Direct","","MRPL38","TXNRD1","242","false","Direct","","64978","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.211,coexpression:0.029"", ""String_Score_Physical"": 242, ""String_Score_Combined"": 265}","7296","Direct"
"2181","3921","Direct","","ACSL3","RPSA","294","false","Direct","","2181","{""InWeb_IM"": ""inference""}","3921","Direct"
"64978","65993","Direct","","MRPL38","MRPS34","825","false","Direct","","64978","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.818,textmining:0.264,coexpression:0.143"", ""String_Score_Physical"": 825, ""String_Score_Combined"": 890}","65993","Direct"
"2181","351","Direct","","ACSL3","APP","294","false","Direct","","2181","{""InWeb_IM"": ""experimental"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""21832049"", ""BioGrid_Type"": ""Reconstituted Complex""}","351","Direct"
"64978","65080","Direct","","MRPL38","MRPL44","992","false","Direct","","64978","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.964,database:0.791,coexpression:0.562,textmining:0.178"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""24981860,22939629"", ""BioGrid_Type"": ""Affinity Capture-MS,Co-fractionation"", ""BioGrid_Score"": ""23.5362263,0.913"", ""String_Score_Physical"": 992, ""String_Score_Combined"": 997}","65080","Direct"
"2181","347733","Direct","","ACSL3","TUBB2B","294","false","Direct","","2181","{""InWeb_IM"": ""inference""}","347733","Direct"
"64978","65008","Direct","","MRPL38","MRPL1","889","false","Direct","","64978","{""StringDB"": ""physical"", ""StringEvidence"": ""database:0.791,experiments:0.445,textmining:0.387,coexpression:0.207"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""26496610"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""String_Score_Physical"": 889, ""String_Score_Combined"": 946}","65008","Direct"
"2181","3310","Direct","","ACSL3","HSPA6","294","false","Direct","","2181","{""InWeb_IM"": ""inference""}","3310","Direct"
"64965","9958","Direct","","MRPS9","USP15","243","false","Direct","","64965","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.212,textmining:0.153,coexpression:0.045"", ""String_Score_Physical"": 243, ""String_Score_Combined"": 388}","9958","Direct"
"2181","3301","Direct","","ACSL3","DNAJA1","294","false","Direct","","2181","{""InWeb_IM"": ""inference""}","3301","Direct"
"64965","9801","Direct","","MRPS9","MRPL19","983","false","Direct","","64965","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.983,coexpression:0.722,textmining:0.691,neighborhood:0.261"", ""InWeb_IM"": ""inference"", ""String_Score_Physical"": 983, ""String_Score_Combined"": 998}","9801","Direct"
"2181","31","Direct","","ACSL3","ACACA","294","false","Direct","","2181","{""StringDB"": ""functional"", ""StringEvidence"": ""textmining:0.451,coexpression:0.081,neighborhood:0.004"", ""InWeb_IM"": ""inference"", ""String_Score_Combined"": 518, ""String_Score_Physical"": 294}","31","Direct"
"64965","8878","Direct","","MRPS9","SQSTM1","271","false","Direct","","64965","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.240"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""30581152"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""String_Score_Physical"": 271, ""String_Score_Combined"": 271}","8878","Direct"
"2181","3066","Direct","","ACSL3","HDAC2","208","false","Direct","","2181","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""30737378"", ""BioGrid_Type"": ""Affinity Capture-MS""}","3066","Direct"
"64965","8668","Direct","","MRPS9","EIF3I","256","false","Direct","","64965","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.225,coexpression:0.080"", ""String_Score_Physical"": 256, ""String_Score_Combined"": 316}","8668","Direct"
"2181","2673","Direct","","ACSL3","GFPT1","294","false","Direct","","2181","{""InWeb_IM"": ""inference""}","2673","Direct"
"64965","8662","Direct","","MRPS9","EIF3B","256","false","Direct","","64965","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.225,coexpression:0.067,textmining:0.021"", ""String_Score_Physical"": 256, ""String_Score_Combined"": 320}","8662","Direct"
"2181","23019","Direct","","ACSL3","CNOT1","294","false","Direct","","2181","{""InWeb_IM"": ""inference""}","23019","Direct"
"64965","8604","Direct","","MRPS9","SLC25A12","208","false","Direct","","64965","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""32877691"", ""BioGrid_Type"": ""Proximity Label-MS"", ""BioGrid_Score"": ""0.98""}","8604","Direct"
"2181","2194","Direct","","ACSL3","FASN","902","false","Direct","","2181","{""StringDB"": ""physical"", ""StringEvidence"": ""database:0.896,textmining:0.514,coexpression:0.046,experiments:0.022"", ""BioGrid"": ""genetic"", ""BioGrid_PubMed"": ""32694731"", ""BioGrid_Type"": ""Negative Genetic"", ""String_Score_Physical"": 902, ""String_Score_Combined"": 954}","2194","Direct"
"64965","84545","Direct","","MRPS9","MRPL43","985","false","Direct","","64965","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.985,coexpression:0.815"", ""String_Score_Physical"": 985, ""String_Score_Combined"": 997}","84545","Direct"
"2079","84248","Direct","","ERH","FYTTD1","208","false","Direct","","2079","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""33961781"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""BioGrid_Score"": ""0.939233313""}","84248","Direct"
"64965","79598","Direct","","MRPS9","CEP97","252","false","Direct","","64965","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.220,coexpression:0.022"", ""String_Score_Physical"": 252, ""String_Score_Combined"": 268}","79598","Direct"
"2079","832","Direct","","ERH","CAPZB","208","false","Direct","","2079","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35271311"", ""BioGrid_Type"": ""Affinity Capture-MS""}","832","Direct"
"64965","6780","Direct","","MRPS9","STAU1","208","false","Direct","","64965","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""30948266"", ""BioGrid_Type"": ""Affinity Capture-MS""}","6780","Direct"
"2079","79084","Direct","","ERH","WDR77","936","false","Direct","","2079","{""StringDB"": ""physical"", ""StringEvidence"": ""database:0.896,experiments:0.369,coexpression:0.073,textmining:0.014"", ""String_Score_Physical"": 936, ""String_Score_Combined"": 942}","79084","Direct"
"64965","65993","Direct","","MRPS9","MRPS34","971","false","Direct","","64965","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.858,database:0.791,coexpression:0.155"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""33961781,28514442"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""BioGrid_Score"": ""0.999673168,0.999615869"", ""String_Score_Physical"": 971, ""String_Score_Combined"": 976}","65993","Direct"
"2079","790","Direct","","ERH","CAD","368","false","Direct","","2079","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.341,textmining:0.272,coexpression:0.034"", ""String_Score_Physical"": 368, ""String_Score_Combined"": 555}","790","Direct"
"64965","65080","Direct","","MRPS9","MRPL44","955","false","Direct","","64965","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.954,textmining:0.393,coexpression:0.224"", ""String_Score_Physical"": 955, ""String_Score_Combined"": 979}","65080","Direct"
"2079","6829","Direct","","ERH","SUPT5H","208","false","Direct","","2079","{""StringDB"": ""functional"", ""StringEvidence"": ""textmining:0.548,coexpression:0.005"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35271311"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""String_Score_Combined"": 569, ""String_Score_Physical"": 208}","6829","Direct"
"64965","65008","Direct","","MRPS9","MRPL1","630","false","Direct","","64965","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.614,coexpression:0.574,textmining:0.267,neighborhood:0.171"", ""String_Score_Physical"": 630, ""String_Score_Combined"": 904}","65008","Direct"
"2079","6632","Direct","","ERH","SNRPD1","908","false","Direct","","2079","{""StringDB"": ""physical"", ""StringEvidence"": ""database:0.896,coexpression:0.845,textmining:0.327,experiments:0.080"", ""String_Score_Physical"": 908, ""String_Score_Combined"": 990}","6632","Direct"
"64965","64978","Direct","","MRPS9","MRPL38","934","false","Direct","","64965","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.931,textmining:0.295,coexpression:0.188,neighborhood:0.034"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""22939629"", ""BioGrid_Type"": ""Co-fractionation"", ""BioGrid_Score"": ""0.889"", ""String_Score_Physical"": 934, ""String_Score_Combined"": 963}","64978","Direct"
"2079","6629","Direct","","ERH","SNRPB2","208","false","Direct","","2079","{""StringDB"": ""functional"", ""StringEvidence"": ""coexpression:0.589,textmining:0.006"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35271311"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""String_Score_Combined"": 608, ""String_Score_Physical"": 208}","6629","Direct"
"64398","9260","Direct","","PALS1","PDLIM7","188","false","Direct","","64398","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.154,textmining:0.059"", ""String_Score_Physical"": 188, ""String_Score_Combined"": 236}","9260","Direct"
"2079","351","Direct","","ERH","APP","294","false","Direct","","2079","{""InWeb_IM"": ""experimental"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""21832049"", ""BioGrid_Type"": ""Reconstituted Complex""}","351","Direct"
"64398","87","Direct","","PALS1","ACTN1","294","false","Direct","","64398","{""InWeb_IM"": ""inference""}","87","Direct"
"2079","3276","Direct","","ERH","PRMT1","900","false","Direct","","2079","{""StringDB"": ""physical"", ""StringEvidence"": ""database:0.896,coexpression:0.165"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""33961781"", ""BioGrid_Type"": ""Affinity Capture-MS"", ""BioGrid_Score"": ""0.999383603"", ""String_Score_Physical"": 900, ""String_Score_Combined"": 916}","3276","Direct"
"64398","832","Direct","","PALS1","CAPZB","208","false","Direct","","64398","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35831314,35271311"", ""BioGrid_Type"": ""Affinity Capture-MS,Co-fractionation""}","832","Direct"
"2079","29074","Direct","","ERH","MRPL18","270","false","Direct","","2079","{""StringDB"": ""physical"", ""StringEvidence"": ""experiments:0.239,coexpression:0.131"", ""String_Score_Physical"": 270, ""String_Score_Combined"": 365}","29074","Direct"
"64398","829","Direct","","PALS1","CAPZA1","208","false","Direct","","64398","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""35831314"", ""BioGrid_Type"": ""Co-fractionation""}","829","Direct"
"2079","26056","Direct","","ERH","RAB11FIP5","208","false","Direct","","2079","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""31536960"", ""BioGrid_Type"": ""Co-fractionation"", ""BioGrid_Score"": ""1.528353017""}","26056","Direct"
"64398","81","Direct","","PALS1","ACTN4","294","false","Direct","","64398","{""InWeb_IM"": ""inference""}","81","Direct"
"2060","9632","Direct","","EPS15","SEC24C","294","false","Direct","","2060","{""InWeb_IM"": ""inference""}","9632","Direct"
"64398","7186","Direct","","PALS1","TRAF2","208","false","Direct","","64398","{""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""32296183"", ""BioGrid_Type"": ""Two-hybrid""}","7186","Direct"
"2060","8411","Direct","","EPS15","EEA1","294","false","Direct","","2060","{""StringDB"": ""functional"", ""StringEvidence"": ""textmining:0.574,coexpression:0.022"", ""InWeb_IM"": ""inference"", ""String_Score_Combined"": 600, ""String_Score_Physical"": 294}","8411","Direct"
"64219","9500","Direct","","PJA1","MAGED1","691","false","Direct","","64219","{""StringDB"": ""physical"", ""StringEvidence"": ""textmining:0.927,experiments:0.678,coexpression:0.024"", ""BioGrid"": ""physical"", ""BioGrid_PubMed"": ""32296183,20864041,11959851"", ""BioGrid_Type"": ""Reconstituted Complex,Two-hybrid,Biochemical Activity,Affinity Capture-Western"", ""String_Score_Physical"": 691, ""String_Score_Combined"": 978}","9500","Direct"
